loc_rowid,pl_name,hostname,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,sy_dist,sy_disterr1,sy_disterr2
5185,TOI-1836 b,TOI-1836,1,2,2024,20.38084500,0.00002800,-0.00002800,0,0.157000,0.003000,-0.003000,0,8.281,0.204,-0.168,0,24.70000,6.10000,-5.90000,0,191.6490000,0.9290000,-0.9200000
5186,TOI-1836 c,TOI-1836,1,2,2024,1.77274710,0.00000790,-0.00000790,0,0.030890,0.000500,-0.000500,0,2.600,0.221,-0.144,0,8.00000,,,1,191.6490000,0.9290000,-0.9200000
5187,TOI-1842 b,TOI-1842,1,1,2021,9.57391810,0.00000990,-0.00000990,0,0.100000,0.002000,-0.002000,0,12.349,0.279,-0.294,0,89.40000,7.80000,-7.80000,0,223.4650000,2.2600000,-2.2160000
5188,TOI-1853 b,TOI-1853,1,1,2023,1.24362580,0.00000150,-0.00000150,0,0.021300,0.000500,-0.000500,0,3.460,0.080,-0.080,0,73.20000,2.70000,-2.70000,0,165.1050000,1.0060000,-0.9940000
5189,TOI-1855 b,TOI-1855,1,1,2024,1.36414864,0.00000051,-0.00000051,0,0.023980,0.000460,-0.000370,0,18.495,5.829,-4.147,0,360.09959,30.51153,-28.92239,0,176.8330000,1.1860000,-1.1700000
5190,TOI-1859 b,TOI-1859,1,1,2023,63.48347000,0.00010000,-0.00010000,0,0.337000,0.044000,-0.036000,0,9.752,0.785,-0.785,0,68.60000,,,0,224.3850000,1.1730000,-1.1610000
5191,TOI-1860 b,TOI-1860,1,1,2022,1.06621070,0.00000140,-0.00000140,0,0.020400,0.000200,-0.000200,0,1.310,0.040,-0.040,0,2.27000,,,0,45.8640000,0.0648000,-0.0645000
5192,TOI-1883 b,TOI-1883,1,1,2024,4.50638000,0.00000700,-0.00000600,0,0.046800,0.001000,-0.002100,0,5.650,0.240,-0.240,0,27.20000,,,0,115.3690000,0.8610000,-0.8480000
5193,TOI-1898 b,TOI-1898,1,1,2024,45.52234000,0.00006100,-0.00006100,0,0.269000,0.005000,-0.005000,0,9.396,0.234,-0.309,0,129.00000,7.00000,-8.00000,0,79.6682000,0.4423000,-0.4377000
5194,TOI-1899 b,TOI-1899,1,1,2020,29.09031200,0.00003600,-0.00003500,0,0.152500,0.006500,-0.006000,0,11.097,0.336,-0.336,0,212.94503,12.71314,-12.71314,0,128.4380000,0.2500000,-0.2500000
5195,TOI-1937 A b,TOI-1937 A,2,1,2023,0.94667944,0.00000047,-0.00000047,0,0.019320,0.000350,-0.000390,0,13.978,0.661,-0.695,0,638.83510,54.03083,-50.85255,0,415.1350000,2.9290000,-2.8890000
5196,TOI-198 b,TOI-198,1,1,2023,10.21520000,0.00006000,-0.00006000,0,0.100000,0.006000,-0.006000,0,1.440,0.080,-0.080,0,2.67000,,,0,23.7262000,0.0265500,-0.0265500
5197,TOI-199 b,TOI-199,1,2,2023,104.85400000,0.00100000,-0.00200000,0,0.425400,0.002000,-0.002000,0,9.079,0.056,-0.056,0,54.03083,6.35657,-6.35657,0,102.2700000,0.1910000,-0.1900000
5198,TOI-199 c,TOI-199,1,2,2023,273.69000000,0.26000000,-0.22000000,0,0.807000,0.003000,-0.003000,0,11.400,,,0,88.99195,6.35657,-3.17828,0,102.2700000,0.1910000,-0.1900000
5199,TOI-1994 b,TOI-1994,1,1,2024,4.03371420,0.00000510,-0.00000510,0,0.061300,0.001900,-0.001900,0,13.675,0.919,-0.796,0,7024.00779,826.35386,-794.57102,0,515.6030000,9.1990000,-8.8890000
5200,TOI-2000 b,TOI-2000,1,2,2023,3.09833000,0.00002100,-0.00001900,0,0.042710,0.000760,-0.000670,0,2.700,0.150,-0.150,0,11.00000,2.40000,-2.40000,0,175.7130000,0.7600000,-0.7540000
5201,TOI-2000 c,TOI-2000,1,2,2023,9.12705500,0.00000730,-0.00000720,0,0.087800,0.001600,-0.001400,0,8.140,0.310,-0.300,0,81.70000,4.70000,-4.60000,0,175.7130000,0.7600000,-0.7540000
5202,TOI-201 b,TOI-201,1,1,2021,52.97818000,0.00004000,-0.00004000,0,0.300000,0.020000,-0.030000,0,11.299,0.135,-0.168,0,133.48860,15.89150,-9.53490,0,113.8250000,0.3470000,-0.3450000
5203,TOI-2010 b,TOI-2010,1,1,2023,141.83402500,0.00006500,-0.00006600,0,0.551600,0.007800,-0.009300,0,11.814,0.303,-0.303,0,408.72733,17.48056,-18.11622,0,109.1900000,0.3220000,-0.3200000
5204,TOI-2015 b,TOI-2015,1,1,2023,3.34896800,0.00000400,-0.00000400,0,0.030100,0.001300,-0.001200,0,3.390,0.140,-0.130,0,16.40000,4.10000,-4.10000,0,47.3444000,0.1133000,-0.1126000
5205,TOI-2018 b,TOI-2018,1,1,2023,7.43558300,0.00002200,-0.00002200,0,,,,,2.268,0.069,-0.069,0,9.20000,2.10000,-2.10000,0,27.9956000,0.0214000,-0.0213000
5206,TOI-2019 b,TOI-2019,1,1,2024,15.34440000,0.00570000,-0.00570000,0,0.128000,0.003000,-0.003000,0,5.333,0.264,-0.208,0,34.40000,4.40000,-4.40000,0,198.0070000,0.8230000,-0.8170000
5207,TOI-2025 b,TOI-2025,1,1,2022,8.87209820,0.00000770,-0.00000770,0,0.089200,0.001800,-0.002300,0,11.893,0.370,-0.347,0,1144.18227,104.88337,-104.88337,0,335.9850000,2.4340000,-2.4000000
5208,TOI-2046 b,TOI-2046,1,1,2022,1.49718420,0.00000310,-0.00000330,0,,,,,16.141,1.233,-1.233,0,731.00534,88.99195,-88.99195,0,289.6680000,2.2250000,-2.1910000
5209,TOI-2048 b,TOI-2048,1,1,2022,13.79019000,0.00065000,-0.00084000,0,,,,,2.610,0.170,-0.160,0,7.32000,,,0,116.5670000,0.2920000,-0.2900000
5210,TOI-206 b,TOI-206,1,1,2022,0.73631040,0.00000030,-0.00000030,0,0.011200,0.000100,-0.000100,0,1.300,0.050,-0.050,0,2.24000,,,0,47.7465000,0.1100000,-0.1095000
5211,TOI-2068 b,TOI-2068,1,1,2024,7.76891500,0.00002500,-0.00003700,0,0.063200,0.001100,-0.001100,0,1.821,0.162,-0.149,0,3.97000,,,0,52.9328000,0.0586000,-0.0586000
5212,TOI-2076 b,TOI-2076,1,3,2021,10.35509600,0.00001800,-0.00001800,0,0.088000,0.002000,-0.002000,0,2.771,0.143,-0.095,0,16.10000,8.30000,-8.20000,0,41.9091000,0.0528000,-0.0526000
5213,TOI-2076 c,TOI-2076,1,3,2021,21.01532700,0.00002300,-0.00002300,0,0.142000,0.003000,-0.003000,0,3.694,0.142,-0.111,0,55.00000,,,1,41.9091000,0.0528000,-0.0526000
5214,TOI-2076 d,TOI-2076,1,3,2021,35.12568600,0.00008600,-0.00008600,0,0.199000,0.004000,-0.004000,0,3.431,0.211,-0.252,0,29.00000,,,1,41.9091000,0.0528000,-0.0526000
5215,TOI-2081 b,TOI-2081,1,1,2022,10.50534000,0.00007000,-0.00008000,0,0.075200,0.004700,-0.011900,0,2.040,0.500,-0.540,0,4.82000,,,0,62.3446000,0.0833500,-0.0833500
5216,TOI-2084 b,TOI-2084,2,1,2023,6.07842470,0.00000960,-0.00000960,0,0.050060,0.001030,-0.001030,0,2.470,0.130,-0.130,0,6.66000,,,0,114.5490000,0.3420000,-0.3390000
5217,TOI-2088 b,TOI-2088,1,1,2024,124.72997000,0.00065000,-0.00065000,0,0.472000,0.009000,-0.009000,0,3.683,0.193,-0.141,0,37.00000,,,1,126.4600000,0.3600000,-0.3580000
5218,TOI-2095 b,TOI-2095,1,2,2023,17.66484000,0.00007000,-0.00007000,0,0.101000,0.005000,-0.005000,0,1.250,0.070,-0.070,0,4.10000,,,1,41.9176000,0.0500000,-0.0500000
5219,TOI-2095 c,TOI-2095,1,2,2023,28.17232000,0.00014000,-0.00014000,0,0.137000,0.006000,-0.006000,0,1.330,0.080,-0.080,0,7.40000,,,1,41.9176000,0.0500000,-0.0500000
5220,TOI-2096 b,TOI-2096,1,2,2023,3.11906330,0.00001000,-0.00000930,0,0.025000,0.001000,-0.001000,0,1.243,0.077,-0.072,0,2.08000,,,0,48.4809000,0.0982000,-0.0978000
5221,TOI-2096 c,TOI-2096,1,2,2023,6.38784000,0.00001200,-0.00001200,0,0.040000,0.002000,-0.002000,0,1.914,0.095,-0.095,0,4.32000,,,0,48.4809000,0.0982000,-0.0978000
5222,TOI-2107 b,TOI-2107,1,1,2024,2.45454670,0.00000130,-0.00000130,0,0.035150,0.000590,-0.000670,0,13.574,0.392,-0.359,0,263.79758,34.96112,-34.96112,0,236.7050000,1.9340000,-1.9040000
5223,TOI-2109 b,TOI-2109,1,1,2021,0.67247414,0.00000003,-0.00000028,0,0.017910,0.000650,-0.000650,0,15.098,0.527,-0.527,0,1595.49860,238.37131,-238.37131,0,262.0410000,2.7530000,-2.6980000
5224,TOI-2120 b,TOI-2120,1,1,2024,5.79981640,0.00000350,-0.00000350,0,0.037700,0.001300,-0.001300,0,2.122,0.065,-0.065,0,6.80000,,,1,32.1755000,0.0529000,-0.0528000
5225,TOI-2128 b,TOI-2128,1,1,2024,16.34136000,0.00013000,-0.00013000,0,0.127000,0.003000,-0.003000,0,2.089,0.089,-0.076,0,4.50000,2.00000,-2.00000,0,36.5780000,0.0344000,-0.0343000
5226,TOI-2134 b,TOI-2134,1,2,2023,9.22920050,0.00000630,-0.00000630,0,0.078000,0.000900,-0.000900,0,2.690,0.160,-0.160,0,9.13000,0.78000,-0.76000,0,22.6202000,0.0160000,-0.0159000
5227,TOI-2134 c,TOI-2134,1,2,2023,95.50000000,0.36000000,-0.25000000,0,0.371000,0.004000,-0.004000,0,7.270,0.420,-0.420,0,41.89000,7.69000,-7.83000,0,22.6202000,0.0160000,-0.0159000
5228,TOI-2136 b,TOI-2136,1,1,2022,7.85192800,0.00001800,-0.00001600,0,0.057000,0.006000,-0.006000,0,2.190,0.170,-0.170,0,6.37000,2.45000,-2.29000,0,33.3631000,0.0642500,-0.0642500
5229,TOI-2141 b,TOI-2141,1,1,2023,18.26157000,0.00006000,-0.00006000,0,0.133000,0.000900,-0.000900,0,3.050,0.230,-0.230,0,24.00000,4.00000,-4.00000,0,77.6820000,0.2257000,-0.2244000
5230,TOI-2145 b,TOI-2145,1,1,2023,10.26112700,0.00001100,-0.00001100,0,0.111000,0.002000,-0.002000,0,12.419,0.310,-0.254,0,1767.00000,71.00000,-72.00000,0,224.7310000,1.1020000,-1.0920000
5231,TOI-2152 A b,TOI-2152,3,1,2023,3.37735120,0.00000600,-0.00000610,0,0.050640,0.000930,-0.001100,0,14.359,0.560,-0.516,0,899.45439,120.77479,-117.59651,0,303.0060000,3.1100000,-3.0490000
5232,TOI-2154 b,TOI-2154,1,1,2023,3.82408010,0.00000250,-0.00000250,0,0.051300,0.001100,-0.001300,0,16.287,0.594,-0.538,0,292.40213,60.38740,-57.20911,0,296.4600000,2.1740000,-2.1430000
5233,TOI-2158 b,TOI-2158,1,1,2022,8.60077000,0.00003000,-0.00003000,0,0.075000,0.004000,-0.004000,0,10.761,0.135,-0.135,0,260.61929,25.42627,-25.42627,0,198.4730000,1.4030000,-1.3830000
5234,TOI-216.01,TOI-216,1,2,2019,34.52552800,,,0,0.206900,0.010700,-0.008200,0,10.100,0.200,-0.200,0,177.98391,6.35657,-6.35657,0,177.9450000,0.8830000,-0.8750000
5235,TOI-216.02,TOI-216,1,2,2019,17.16073000,,,0,0.129300,0.006700,-0.005100,0,8.000,3.000,-2.000,0,18.75188,0.63566,-0.63566,0,177.9450000,0.8830000,-0.8750000
5236,TOI-2180 b,TOI-2180,1,1,2022,260.79000000,0.59000000,-0.58000000,0,0.828000,0.012000,-0.012000,0,11.321,0.247,-0.213,0,875.61726,27.65107,-25.74410,0,116.6850000,0.2670000,-0.2660000
5237,TOI-2184 b,TOI-2184,1,1,2022,6.90683000,0.00009000,-0.00009000,0,,,,,11.400,0.572,-0.572,0,206.58846,50.85255,-50.85255,0,788.3170000,13.4140000,-12.9800000
5238,TOI-2193 A b,TOI-2193 A,2,1,2022,2.12257350,0.00000160,-0.00000160,0,0.033190,0.000520,-0.000510,0,19.840,,,0,298.75870,57.20911,-57.20911,0,337.0640000,2.3850000,-2.3510000
5239,TOI-2194 b,TOI-2194,1,1,2023,15.33759700,0.00158500,-0.00161600,0,,,,,1.989,0.131,-0.067,0,4.61000,,,0,19.5711000,0.0377000,-0.0376000
5240,TOI-2196 b,TOI-2196,1,1,2022,1.19472680,0.00000790,-0.00000930,0,0.022340,0.000600,-0.000600,0,3.510,0.150,-0.150,0,26.00000,1.30000,-1.30000,0,259.9470000,2.0360000,-2.0050000
5241,TOI-220 b,TOI-220,1,1,2021,10.69526400,0.00008600,-0.00008600,0,0.089110,0.001000,-0.001000,0,3.030,0.150,-0.150,0,13.80000,1.00000,-1.00000,0,90.7402000,0.1715000,-0.1709000
5242,TOI-2202 b,TOI-2202,1,2,2021,11.91010000,0.00220000,-0.00360000,0,0.095640,0.001560,-0.001610,0,11.321,5.851,-0.897,0,310.83618,20.02319,-18.68831,0,235.9330000,1.0510000,-1.0410000
5243,TOI-2202 c,TOI-2202,1,2,2021,24.67440000,0.02580000,-0.03390000,0,0.155440,0.002550,-0.002630,0,13.400,,,0,117.27868,32.73633,-26.57045,0,235.9330000,1.0510000,-1.0410000
5244,TOI-2207 b,TOI-2207,1,1,2022,8.00196800,0.00002400,-0.00002500,0,0.085400,0.001500,-0.001600,0,11.153,0.314,-0.303,0,203.41018,31.78284,-38.13941,0,373.3450000,6.4870000,-6.2730000
5245,TOI-2236 b,TOI-2236,1,1,2022,3.53159020,0.00000260,-0.00000260,0,0.050090,0.000800,-0.000820,0,14.370,0.359,-0.347,0,502.16888,127.13136,-123.95308,0,355.5900000,2.4610000,-2.4270000
5246,TOI-2257 b,TOI-2257,1,1,2021,35.18934600,0.00009000,-0.00009000,0,0.145000,0.003000,-0.003000,0,2.194,0.113,-0.111,0,5.45000,,,0,57.7911000,0.1053000,-0.1049000
5247,TOI-2260 b,TOI-2260,1,1,2022,0.35247280,0.00000470,-0.00000470,0,0.009700,0.000100,-0.000100,0,1.620,0.130,-0.130,0,3.26000,,,0,101.2510000,0.2840000,-0.2830000
5248,TOI-2266 b,TOI-2266,1,1,2024,2.32631800,0.00000480,-0.00000480,0,0.020000,0.002000,-0.002000,0,1.540,0.090,-0.090,0,2.99000,,,0,51.6004000,0.1297000,-0.1291000
5249,TOI-2274 b,TOI-2274,1,1,2024,2.67963000,0.00000300,-0.00000300,0,0.050000,0.006100,-0.006600,0,2.450,0.230,-0.130,0,6.57000,,,0,48.8760000,0.0579500,-0.0579500
5250,TOI-2285 b,TOI-2285,1,1,2021,27.26955000,0.00013000,-0.00010000,0,0.136300,0.001000,-0.001000,0,1.740,0.080,-0.080,0,19.50000,,,1,42.4090000,0.0470000,-0.0470000
5251,TOI-2337 b,TOI-2337,1,1,2022,2.99432000,0.00008000,-0.00008000,0,,,,,10.088,1.121,-1.121,0,508.52545,47.67426,-47.67426,0,536.0460000,5.9770000,-5.8500000
5252,TOI-2338 b,TOI-2338,1,1,2023,22.65398000,0.00002000,-0.00002000,0,0.158000,0.003000,-0.003000,0,11.209,0.224,-0.224,0,1900.61387,66.74397,-63.56568,0,313.9960000,1.9800000,-1.9560000
5253,TOI-2364 b,TOI-2364,1,1,2023,4.01975170,0.00000430,-0.00000430,0,0.048710,0.000690,-0.000790,0,8.608,0.258,-0.202,0,71.51139,13.66662,-15.57359,0,219.6140000,1.7150000,-1.6890000
5254,TOI-2368 b,TOI-2368,1,1,2024,5.17500730,0.00000160,-0.00000160,0,0.056490,0.001000,-0.001000,0,10.839,0.404,-0.347,0,206.58846,57.20911,-57.20911,0,210.9150000,1.1810000,-1.1680000
5255,TOI-237 b,TOI-237,1,1,2020,5.43609800,0.00003900,-0.00003900,0,0.034100,0.001000,-0.001000,0,1.440,0.120,-0.120,0,2.67000,,,0,38.0749000,0.2292000,-0.2265000
5256,TOI-2373 b,TOI-2373,1,1,2023,13.33668000,0.00001000,-0.00001000,0,0.112000,0.001000,-0.001000,0,10.424,0.224,-0.224,0,2955.80419,63.56568,-63.56568,0,508.6860000,7.4310000,-7.2230000
5257,TOI-2374 b,TOI-2374,1,1,2024,4.31361000,0.00001000,-0.00001000,0,0.047100,0.000200,-0.000200,0,6.810,0.300,-0.300,0,56.64000,3.49000,-4.27000,0,134.6550000,0.8750000,-0.8640000
5258,TOI-2379 b,TOI-2379,1,1,2024,5.46938270,0.00000230,-0.00000230,0,0.052630,0.000910,-0.000910,0,11.725,0.258,-0.258,0,1830.69162,63.56568,-63.56568,0,211.2470000,1.0895000,-1.0895000
5259,TOI-238 b,TOI-238,1,2,2024,1.27311400,0.00000200,-0.00000200,0,0.021200,0.000400,-0.000400,0,1.612,0.096,-0.099,0,3.40000,0.46000,-0.46000,0,80.5407000,0.2672000,-0.2655000
5260,TOI-238 c,TOI-238,1,2,2024,8.46565100,0.00003500,-0.00003500,0,0.074900,0.001300,-0.001300,0,2.180,0.180,-0.180,0,6.70000,1.10000,-1.10000,0,80.5407000,0.2672000,-0.2655000
5261,TOI-2384 b,TOI-2384,1,1,2024,2.13570304,0.00000038,-0.00000038,0,0.027930,0.000230,-0.000230,0,11.489,0.235,-0.235,0,624.85065,18.75188,-18.75188,0,191.5100000,2.0690000,-2.0260000
5262,TOI-2406 b,TOI-2406,1,1,2021,3.07668910,0.00000240,-0.00000240,0,0.022670,0.000710,-0.000710,0,2.860,0.063,-0.069,0,15.60000,,,1,55.4190000,0.2536000,-0.2512000
5263,TOI-2411 b,TOI-2411,1,1,2022,0.78269420,0.00000370,-0.00000370,0,0.014400,0.000100,-0.000100,0,1.680,0.110,-0.110,0,3.46000,,,0,59.5362000,0.2878000,-0.2852000
5264,TOI-2416 b,TOI-2416,1,1,2023,8.27547900,0.00000900,-0.00000900,0,0.083100,0.000700,-0.000700,0,9.864,0.224,-0.224,0,953.48522,31.78284,-28.60456,0,557.7330000,6.0620000,-5.9350000
5265,TOI-2420 b,TOI-2420,1,1,2024,5.84264100,0.00001500,-0.00001300,0,0.068400,0.006700,-0.005900,0,15.020,0.829,-0.807,0,294.62693,27.01541,-25.10844,0,435.1740000,7.3240000,-7.0900000
5266,TOI-2421 b,TOI-2421,1,1,2022,4.34740320,0.00000790,-0.00000780,0,0.054300,0.002100,-0.001000,0,10.368,0.392,-0.381,0,105.83686,25.10844,-25.10844,0,327.9270000,3.2480000,-3.1850000
5267,TOI-2427 b,TOI-2427,1,1,2022,1.30600110,0.00001020,-0.00001020,0,0.020200,0.000200,-0.000200,0,1.800,0.120,-0.120,0,3.89000,,,0,28.5147000,0.0278000,-0.0278000
5268,TOI-244 b,TOI-244,1,1,2023,7.39722500,0.00002600,-0.00002300,0,0.055900,0.001300,-0.001300,0,1.520,0.120,-0.120,0,2.68000,0.30000,-0.30000,0,22.0337000,0.0334000,-0.0333000
5269,TOI-2443 b,TOI-2443,1,1,2023,15.66949400,0.00092600,-0.00100400,0,,,,,2.773,0.049,-0.052,0,8.11000,,,0,23.9258000,0.0232000,-0.0233000
5270,TOI-2445 b,TOI-2445,1,1,2022,0.37112810,0.00000050,-0.00000050,0,0.006400,0.000100,-0.000100,0,1.250,0.080,-0.080,0,2.10000,,,0,48.5820000,0.2487000,-0.2462000
5271,TOI-2447 b,TOI-2447,1,1,2024,69.33684000,0.00009000,-0.00011000,0,0.347000,0.029000,-0.026000,0,9.606,0.135,-0.123,0,124.90656,9.85268,-8.58137,0,148.9870000,0.6150000,-0.6100000
5272,TOI-2459 b,TOI-2459,1,1,2023,19.10471800,0.00002300,-0.00002400,0,,,,,2.953,0.092,-0.066,0,9.03000,,,0,36.6113000,0.0346000,-0.0345000
5273,TOI-2485 b,TOI-2485,1,1,2024,11.23479000,0.00005400,-0.00005200,0,0.109300,0.005500,-0.005700,0,12.139,0.504,-0.504,0,766.60212,27.96890,-27.65107,0,397.9530000,8.2210000,-7.9000000
5274,TOI-2497 b,TOI-2497,1,1,2023,10.65566900,0.00003800,-0.00003800,0,0.116600,0.001800,-0.001800,0,11.142,0.616,-0.549,0,1531.93292,130.30965,-130.30965,0,285.2890000,3.5640000,-3.4790000
5275,TOI-2498 b,TOI-2498,1,1,2023,3.73825200,0.00000400,-0.00000400,0,0.049100,0.003000,-0.003000,0,6.060,0.290,-0.270,0,34.62000,4.10000,-4.09000,0,275.2650000,4.2040000,-4.0820000
5276,TOI-251 b,TOI-251,1,1,2021,4.93777000,0.00002800,-0.00002900,0,0.057410,0.000230,-0.000170,0,2.740,0.180,-0.180,0,317.83000,,,1,99.5230000,0.4374000,-0.4336000
5277,TOI-2524 b,TOI-2524,1,1,2023,7.18585000,0.00001000,-0.00001000,0,0.073000,0.000700,-0.000700,0,11.209,0.224,-0.336,0,203.41018,12.71314,-12.71314,0,438.8420000,8.1720000,-7.8850000
5278,TOI-2525 b,TOI-2525,1,2,2023,23.28560000,0.00170000,-0.00170000,0,0.151100,0.002000,-0.002000,0,8.676,0.112,-0.112,0,26.69759,1.58914,-1.58914,0,395.3980000,2.2530000,-2.2290000
5279,TOI-2525 c,TOI-2525,1,2,2023,49.25190000,0.00040000,-0.00040000,0,0.249000,0.004000,-0.004000,0,10.133,0.112,-0.112,0,208.81326,9.85268,-10.17051,0,395.3980000,2.2530000,-2.2290000
5280,TOI-2529 b,TOI-2529,1,1,2024,64.59490000,0.00030000,-0.00030000,0,0.327000,0.020000,-0.020000,0,11.545,0.560,-0.560,0,743.71847,62.61220,-61.97654,0,296.2710000,4.2890000,-4.1700000
5281,TOI-2545 b,TOI-2545,1,1,2022,7.99403700,,,0,,,,,2.750,,,0,8.00000,,,0,107.1180000,0.4740000,-0.4700000
5282,TOI-2567 b,TOI-2567,1,1,2022,5.98394400,0.00001300,-0.00001300,0,0.067200,0.002400,-0.001200,0,10.929,0.347,-0.325,0,63.88351,10.80617,-9.85268,0,504.7750000,5.2190000,-5.1150000
5283,TOI-257 b,TOI-257,1,1,2021,18.38818000,0.00085000,-0.00084000,0,0.152800,0.001600,-0.001700,0,7.163,0.146,-0.146,0,43.86032,7.31005,-7.31005,0,76.9028000,0.1953000,-0.1943000
5284,TOI-2570 b,TOI-2570,1,1,2022,2.98876150,0.00000220,-0.00000220,0,0.041450,0.000810,-0.000860,0,13.641,0.392,-0.381,0,260.61929,20.02319,-20.65885,0,361.8570000,6.3490000,-6.1380000
5285,TOI-2583 A b,TOI-2583 A,2,1,2023,4.52072650,0.00000490,-0.00000490,0,0.057100,0.001000,-0.001300,0,14.460,0.448,-0.370,0,79.45710,18.43405,-17.79839,0,566.1890000,6.4700000,-6.3280000
5286,TOI-2587 A b,TOI-2587 A,2,1,2023,5.45664000,0.00001100,-0.00001100,0,0.063500,0.002500,-0.001300,0,12.072,0.471,-0.448,0,69.28659,17.16273,-14.62011,0,373.6750000,5.9530000,-5.7720000
5287,TOI-2589 b,TOI-2589,1,1,2023,61.62770000,0.00020000,-0.00020000,0,0.300000,0.006000,-0.005000,0,12.106,0.336,-0.336,0,1112.39942,31.78284,-31.78284,0,200.2730000,0.8320000,-0.8260000
5288,TOI-260 b,TOI-260,1,1,2024,13.47585300,0.00001300,-0.00001100,0,0.094300,0.001600,-0.001600,0,1.710,0.080,-0.080,0,4.23000,1.60000,-1.60000,0,20.1852000,0.0232000,-0.0231000
5289,TOI-261.01,TOI-261,1,1,2024,3.36392540,,,0,0.034792,,,0,3.045,0.211,-0.211,0,9.51000,,,0,114.4950000,0.5570000,-0.5520000
5290,TOI-262 b,TOI-262,1,1,2023,11.14529000,0.00003000,-0.00003000,0,0.163000,0.002000,-0.002000,0,2.070,0.150,-0.150,0,4.94000,,,0,43.9320000,0.1174000,-0.1168000
5291,TOI-2641 b,TOI-2641,1,1,2023,4.88097400,0.00002300,-0.00003700,0,0.060700,0.004200,-0.004300,0,18.103,5.179,-7.174,0,122.68177,6.99222,-11.44182,0,344.0450000,3.3420000,-3.2790000
5292,TOI-2669 b,TOI-2669,1,1,2022,6.20340000,0.00010000,-0.00010000,0,,,,,19.728,1.793,-1.793,0,193.87533,60.38740,-60.38740,0,393.4430000,6.4570000,-6.2560000
5293,TOI-269 b,TOI-269,1,1,2021,3.69771040,0.00000370,-0.00000370,0,0.034500,0.001500,-0.001500,0,2.770,0.120,-0.120,0,8.80000,1.40000,-1.40000,0,57.0225000,0.0757000,-0.0756000
5294,TOI-270 b,TOI-270,1,3,2019,3.36015380,0.00000480,-0.00000480,0,0.031970,0.000220,-0.000220,0,1.206,0.039,-0.039,0,1.58000,0.26000,-0.26000,0,22.4793000,0.0135500,-0.0135500
5295,TOI-270 c,TOI-270,1,3,2019,5.66057310,0.00000310,-0.00000310,0,0.045260,0.000310,-0.000310,0,2.355,0.064,-0.064,0,6.15000,0.37000,-0.37000,0,22.4793000,0.0135500,-0.0135500
5296,TOI-270 d,TOI-270,1,3,2019,11.37957300,0.00001300,-0.00001300,0,0.072100,0.000500,-0.000500,0,2.133,0.058,-0.058,0,4.78000,0.43000,-0.43000,0,22.4793000,0.0135500,-0.0135500
5297,TOI-2714 b,TOI-2714,1,1,2024,2.49938700,0.00000400,-0.00000400,0,0.036000,0.002000,-0.002000,0,13.720,0.700,-0.670,0,228.00000,33.00000,-32.00000,0,597.8730000,7.8860000,-7.6860000
5298,TOI-2768 b,TOI-2768,1,1,2024,1.50801000,0.00000600,-0.00000600,0,0.027000,0.001900,-0.004600,0,2.630,0.450,-0.440,0,7.41000,,,0,78.4525000,0.1887000,-0.1879000
5299,TOI-277 b,TOI-277,1,1,2022,3.99400000,0.00040000,-0.00040000,0,0.026900,0.001100,-0.001100,0,2.650,0.180,-0.180,0,7.51000,,,0,64.6692000,0.1382500,-0.1382500
5300,TOI-2796 b,TOI-2796,1,1,2023,4.80849830,0.00000570,-0.00000560,0,0.056900,0.001000,-0.001100,0,17.262,,,-1,139.84450,31.78284,-34.96112,0,350.3430000,6.0180000,-5.8210000
5301,TOI-2803 A b,TOI-2803 A,2,1,2023,1.96229325,0.00000082,-0.00000082,0,0.031850,0.000520,-0.000520,0,18.114,0.381,-0.359,0,309.88270,26.37976,-22.24799,0,494.8180000,6.6470000,-6.4770000
5302,TOI-2818 b,TOI-2818,1,1,2023,4.03970900,0.00000240,-0.00000230,0,0.049300,0.001000,-0.000800,0,15.278,0.516,-0.504,0,225.65817,82.63539,-82.63539,0,312.6740000,2.2650000,-2.2330000
5303,TOI-2842 b,TOI-2842,1,1,2023,3.55140580,0.00000770,-0.00000780,0,0.047500,0.001000,-0.001100,0,12.845,0.572,-0.538,0,117.59651,16.52708,-14.93794,0,460.9950000,7.7190000,-7.4730000
5304,TOI-286 b,TOI-286,1,2,2024,4.51172440,0.00000310,-0.00000270,0,0.050300,0.001000,-0.001000,0,1.420,0.100,-0.100,0,4.53000,0.78000,-0.78000,0,59.2293000,0.0748000,-0.0745000
5305,TOI-286 c,TOI-286,1,2,2024,39.36182600,0.00007000,-0.00008100,0,0.213000,0.004200,-0.004200,0,1.880,0.120,-0.120,0,3.72000,2.22000,-2.22000,0,59.2293000,0.0748000,-0.0745000
5306,TOI-2977 b,TOI-2977,1,1,2023,2.35056140,0.00000250,-0.00000250,0,0.033860,0.000670,-0.000500,0,13.159,0.347,-0.303,0,533.95172,82.63539,-79.45710,0,,,
